title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
신시장진출지원자금-내수기업수출기업화(2025년 중소기업 정책자금 융자계획 공고),"「중소기업진흥에 관한 법률」제66조 및 제67조에 따른 “2025년도중소기업 정책자금 융자계획”을 다음과 같이 공고합니다. ☞ 수출실적 10만불 미만 중소기업- 수출 초보기업, 수출지원사업 참여기업, 기술 수출 중소기업 ☞ 대출한도 연간 5억원 이내 지원- (직접대출, 운전) 5년 이내 (거치기간 2년 이내), 정책자금 기준금리(변동) 또는 고정금리 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)※ (상세내용) 첨부된 통합공고문 19페이지 2-1번. 내수기업수출기업화 사업 참조",중소기업,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터(전국 어디서나 국번없이 1357) / 정책자금 안내 콜센터(1811-3655) / 중소벤처기업진흥공단 지역본ㆍ지부 소재지(공고문 39~40p 참조),예산 소진시까지,온라인 접수 (중진공 누리집) ※ 신청 절차는 공고문 내 [공통사항 다.융자절차 참조(p4)]
소상공인 온라인판로 지원(2025년 소상공인 지원사업 통합 공고),"비대면ㆍ디지털화 등 경영환경 변화에 대응할 수 있도록 소상공인의 온라인 진출역량 등을 고려한 온라인 판로 확대를 지원해드리는 사업입니다. ☞ 소상공인 ☞ 온라인 판로 확대 지원 - (준비) 온라인 판로 개척 준비 단계의 상품성 개선, 상세페이지･동영상 등 홍보 콘텐츠 제작, 교육 등을 제공 - (실전) 온라인 쇼핑몰 입점,TV홈쇼핑·T커머스, 라이브커머스, 로컬상품관 등 판매 채널 진출과 SNS 활용 패키지 지원 등 홍보활동 지원 - (도약) 글로벌 온라인 시장 진출, 스마트물류, 직매입 등 판매활동 지원 - (기반구축) 소상공인의 온라인 진출을 돕는 온ㆍ오프라인 인프라 운영 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 23페이지 18번. 소상공인 온라인판로 지원 사업 참조",소상공인,중소벤처기업부,내수,온라인,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 디지털소상공인과 044-204-7282, 7877 / 한국중소벤처기업유통원 02-6678-9354, 9355 / 소상공인시장진흥공단 042-363-7821, 7822, 7823",예산 소진시까지,"온라인 접수 (판판대로, 소상공인24)"
혁신창업사업화자금-개발기술사업화자금(2025년 중소기업 정책자금 융자계획 공고),"「중소기업진흥에 관한 법률」제66조 및 제67조에 따른 “2025년도중소기업 정책자금 융자계획”을 다음과 같이 공고합니다. ☞ 정부 또는 지자체 출연 연구개발사업에 참여하여 기술개발에 성공(완료)한 기술을 사업화하고자 하는 중소기업 ☞ 연간 30억원 이내 (운전자금 연간 5억원 이내) 융자 지원- (직접대출, 시설) 10년 이내 (거치기간 : 담보 4년 이내, 신용 3년 이내)- (직접대출, 운전)  5년 이내 (거치기간 : 2년 이내) ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)※ (상세내용) 첨부된 통합공고문 17~18페이지 1-2번. 개발기술사업화자금 사업 참조",중소기업,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터(전국 어디서나 국번없이 1357) / 정책자금 안내 콜센터(1811-3655) / 중소벤처기업진흥공단 지역본ㆍ지부 소재지(공고문 39~40p 참조),예산 소진시까지,온라인 접수 (중진공 누리집) ※ 신청 절차는 공고문 내 [공통사항 다.융자절차 4p 참조]
백년소상공인(백년가게ㆍ백년소공인) 육성(2025년 소상공인 지원사업 통합 공고),"오랜 경험과 노하우를 가진 우수 소상공인을 발굴하여 백년이상 존속·성장할 수 있도록 지원 및 성공모델 확산 ☞ 백년가게 및 백년소공인 - (백년가게) 제조업 제외, 업력 30년이상 소상인(유효기간 5년) - (백년소공인) 제조업, 업력 15년 이상 숙련 소공인(유효기간 5년) ☞ 백년소상공인 육성 지원 - (발굴ㆍ선정) 백년가게 및 백년소공인 확인서 및 인증현판 제공 - (성장지원) 온라인 진출지원, 기획전 등 온라인 판로지원 및 소상공인 지원사업 우대 연계지원 - (홍보) 이벤트 및 방송ㆍ신문ㆍ민간매체, O2O플랫폼 등 온ㆍ오프라인 홍보 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 16페이지 11번. 백년소상공인 육성 사업 참조",소상공인,중소벤처기업부,내수,홍보지원,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 지역상권과 044-204-7280, 7868 / 소상공인시장진흥공단 042-363-7754",추후 공지,온라인 접수 (소상공인24 홈페이지)
소상공인 협업 활성화(2025년 소상공인 지원사업 통합 공고),"공동마케팅, 브랜드개발, 네트워크 구축 등 공동사업과 상생컨소시엄 지원을 통해 소상공인 간 협업 촉진 및 자생력 제고를 위한 사업입니다. ☞ 5인 이상의 소상공인으로 구성된 협동조합 등 협업체 ※ 협동조합의 경우 협동조합기본법 또는 중소기업협동조합법에 의해 설립ㆍ등기 완료된 수익사업을 하는 협동조합 ☞ 마케팅, 브랜드 개발, 공동장비 등 공동사업, 온ㆍ오프라인 판로지원, 지역 상권 협의체 개발 등 초기 협업화, 상생컨소시엄 등 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 15페이지 10번. 소상공인 협업 활성화 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 지역상권과 044-204-7868 / 소상공인시장진흥공단 042-363-7922, 7926, 7928",추후 공지,온라인 접수 (소상공인 협업 활성화 사업홈페이지)
혁신창업사업화자금-창업기반지원자금(청년전용창업자금)(2025년 중소기업 정책자금 융자계획 공고),"「중소기업진흥에 관한 법률」제66조 및 제67조에 따른 “2025년도중소기업 정책자금 융자계획”을 다음과 같이 공고합니다. ☞ 대표자가 만 39세 이하로서, 업력 3년 미만인 중소기업 또는 중소기업을 창업하는 자 ☞ 기업당 최대 1억원 이내 (제조업 및 중점지원분야 영위기업은 2억원 이내) 융자 지원- (직접대출, 시설) 10년 이내 (거치기간 : 담보 4년 이내, 신용 3년 이내)- (직접대출, 운전) 6년 이내 (거치기간 : 3년 이내) ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)※ (상세내용) 첨부된 통합공고문 16페이지 1-1번. 창업기반지원자금(청년전용창업자금) 사업 참조",창업벤처,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터(전국 어디서나 국번없이 1357) / 정책자금 안내 콜센터(1811-3655) / 중소벤처기업진흥공단 지역본ㆍ지부 소재지(공고문 39~40p 참조),예산 소진시까지,온라인 접수 (중진공 누리집) ※ 신청 절차는 공고문 내 [공통사항 다.융자절차 참조 4p 참조]
소상공인 유통물류 지원(2025년 소상공인 지원사업 통합 공고),"신규 디지털통합물류시스템을 활용한 중소유통단체의 공동사업 활성화, 물류환경 개선 등을 지원하여 민간 중심 중소유통물류의 경쟁력을 강화해드리는 사업입니다. ☞ 중소유통물류센터, 중소유통 소상공인 등 ☞ 공동협력 활성화, 중소유통 소상공인 경쟁력 강화 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 14페이지 9번. 소상공인 유통물류 지원사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7795, 7830 / 소상공인시장진흥공단 042-363-7747",추후 공지,온라인 접수 (소상공인24 홈페이지)
소상공인 온ㆍ오프라인 교육(2025년 소상공인 지원사업 통합 공고),"소상공인 창업과 경영 역량 강화 도모를 위한 온ㆍ오프라인 교육 지원해드리는 사업입니다. ☞ 소상공인 및 예비 창업자 ☞ 경영개선교육, 업종전문기술교육, 상생협업교육, 온라인 교육 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 13페이지 8번. 소공인 복합지원센터 구축ㆍ운영 사업 참조",소상공인,중소벤처기업부,경영,교육,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7291 / 소상공인시장진흥공단 042-363-7728~9, 7730",추후 공지,온라인 접수 (소상공인지식배움터) ※ 회원가입(소상공인지식배움터) → 희망하는 ‘교육기관 및 과정’ 검색 → 해당 교육기관에 수강신청 → 수강완료(만족도 조사)→ 교육비 지원 신청(교육비 지원과정에 한함)
소상공인 컨설팅(2025년 소상공인 지원사업 통합 공고),"전문인력을 활용한 맞춤형 컨설팅 지원으로 소상공인의 경영 애로 사항 해결 및 경영혁신 촉진을 위한 사업입니다. ☞ 소상공인 및 예비 창업자 - 무료법률구조 : 중위소득 150%, 최근 1년 매출 3억 이하 ☞ 경영안정 컨설팅, 기업가형 육성 컨설팅, 창업 컨설팅, 수출 컨설팅, 무료법률구조 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 12페이지 7번. 소상공인 컨설팅 사업 참조",소상공인,중소벤처기업부,경영,컨설팅,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7291 / 소상공인시장진흥공단 042-363-7728, 7729",추후 공지,온라인 접수 (소상공인24 홈페이지)
혁신소상공인 투자연계(2025년 소상공인 지원사업 통합 공고),"소상공인 중 소기업으로 성장이 가능한 기업을 선발, 브랜딩ㆍ마케팅ㆍ제품 고도화 등을 집중 지원, 기업으로서의 성장을 지원해드리는 사업입니다. ☞ 소상공인 ☞ 성장단계의 기업가형 소상공인에게 투자자(창업기획자ㆍVC 등)가 선 투자 하는 경우, 최대 3배(2억원 한도)까지 사업화 자금 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 11페이지 10번. 혁신소상공인 투자연계 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7854 / 소상공인시장진흥공단 042-363-7727, 7725",추후 공지,온라인 접수 (소상공인24 홈페이지)
우리동네 크라우드 펀딩(2025년 소상공인 지원사업 통합 공고),"투자‧융자에 대한 리워딩(이자 등) 방식을 상품 쿠폰ㆍ할인권 등으로 다양화하고, 펀딩 필요 비용(기획ㆍ홍보ㆍ수수료 등)을 지원해드리는 사업입니다. ☞ 소상공인 ☞ 현장코칭, 컨설팅, 수수료 등 펀딩에 필요한 비용 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 10페이지 9번. 우리동네 크라우드 펀딩 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7285, 7830 / 소상공인시장진흥공단 042-363-7725, 7727",추후 공지,온라인 접수 (소상공인24 홈페이지)
강한 소상공인 성장지원(2025년 소상공인 지원사업 통합 공고),"기업가정신, 창의ㆍ혁신적 아이템 등을 보유한 소상공인을 발굴ㆍ선별하고, 다양한 분야와의 융합·연결을 지원하여 강한소상공인 발굴 및 육성을 위한 사업입니다. ☞ 소상공인 ☞ 성장 가능성이 있는 소상공인과 혁신 역량을 갖춘 창작자, 스타트업 간 협력ㆍ융합을 지원하고, 단계별 경쟁을 통해 가능성·성과 등에 따라 사업 고도화 자금 등을 집중 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 9페이지 4번. 강한 소상공인 성장지원 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7854 / 소상공인시장진흥공단 042-363-7723, 7737",추후 공지,온라인 접수 (소상공인24 홈페이지)
글로컬 및 로컬브랜드 창출(2025년 소상공인 지원사업 통합 공고),"로컬크리에이터ㆍ소상공인이 사업 아이템 및 지역의 인적ㆍ물적 자산을 연결, 지역 정체성을 골목길에 담아내는 골목 상권ㆍ산업 육성을 위한 사업입니다. ☞ 소상공인 ※ 반경 1km이내 지역기반 로컬크리에이터ㆍ소상공인 3개 기업 이상이 지역상인ㆍ주민 등과 팀을 구성하여 지원 ☞ 사업화 지원과 민관 연계를 통한 로컬브랜드화와 골목사업화 지원 ※ 타사업 및 지자체와의 협업으로 지속적인 성과창출 유도 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 8페이지 3번. 글로컬 및 로컬브랜드 창출 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7854 / 소상공인시장진흥공단 042-363-7735, 7736",추후 공지,온라인 접수 (소상공인24 홈페이지)
혁신창업사업화자금-창업기반지원자금(일반)(2025년 중소기업 정책자금 융자계획 공고),"「중소기업진흥에 관한 법률」제66조 및 제67조에 따른 “2025년도중소기업 정책자금 융자계획”을 다음과 같이 공고합니다. ☞ 「중소기업창업 지원법」 제2조에 따른 창업자(업력 7년 미만, 예비창업자 포함) 또는 동법 제25조에 따른 신산업 창업분야(참고 1-1) 업력 10년 이내 중소기업 ☞ 창업기반지원자금 대출한도 연간 60억원 이내(운전자금은 연간 5억원 이내) 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등)※ (상세내용) 첨부된 통합공고문 15페이지 1-1번. 창업기반지원자금(일반) 사업 참조",창업벤처,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터(전국 어디서나 국번없이 1357) / 정책자금 안내 콜센터(1811-3655) / 중소벤처기업진흥공단 지역본ㆍ지부 소재지(공고문 39~40p 참조),예산 소진시까지,온라인 접수 (중진공 누리집) ※ 신청 절차는 공고문 내 [공통사항 다.융자절차 4p 참조]
로컬크리에이터 육성(2025년 소상공인 지원사업 통합 공고),"지역의 자연환경, 문화적 자산 등을 소재로 창의성과 혁신을 통해 사업적 가치를 창출하는 로컬크리에이터를 발굴⋅육성 ☞ 소상공인(로컬크리에이터) ☞ 로컬 사업화 및 지속적인 홍보ㆍ네트워킹 지원 - (개인) : 로컬크리에이터 기창업자를 대상 BM 구체화, 멘토링, 브랜딩, 마케팅 등을 위한 자금 지원 - (협업) : 로컬크리에이터 간 아이디어의 교류·융합을 통한 지역혁신을 위해 로컬크리에이터 간 협업과제 지원 ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 7페이지 2번. 로컬크리에이터 육성 사업 참조",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 / 중소벤처기업부 소상공인성장촉진과 044-204-7854 / 소상공인시장진흥공단 042-363-7735, 7736",추후 공지,온라인 접수 (소상공인24 홈페이지)
혁신 소상공인 창업지원(2025년 소상공인 지원사업 통합 공고),"신사업 등 유망 아이디어와 아이템 등을 기반으로 예비 창업자를 선발하여 창업 교육, 온ㆍ오프라인 점포경영체험 및 멘토링, 자금 등을 지원해드리는 사업입니다. ☞ 예비창업자 ☞ 창업교육 및 창업사업화 자금 지원 - 창업 교육 : 창업 기초교육 및 업종별 전문ㆍ특화 교육, 1:1 멘토링 - 창업 사업화 자금 : 브랜딩, 시제품 제작, 패키징, 마케팅, 점포 리모델링 비용 등 사업화 자금 지원, 수료생 대상 정책자금 연계(교육수료 후 1년 이내) ※ (공통내용) 통합공고문 전체 페이지 참조(사업개요, 공고일정 등) ※ (상세내용) 첨부된 통합공고문 6페이지 1번. 소공인 복합지원센터 구축ㆍ운영 사업 참조",창업벤처,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,"중소기업 통합콜센터 (국번없이)1357 및 중소벤처기업부 소상공인성장촉진과 044-204-7285, 7830 / 소상공인 시장진흥공단 042-363-7738, 7769, 7726",추후 공지,온라인 접수 (신사업창업사관학교 홈페이지)
2025년 남구 관광객 유치 인센티브 지원계획 공고,"울산 남구 관광객 유치 증대를 위한 ""2025년 관광객 유치 인센티브 지원계획""을 다음과 같이 공고 합니다. ☞ 「관광진흥법」 제4조 및 시행령 제2조에 따른 여행업체, 제2조에 따른 관광사업자 ☞ (내ㆍ외국인)당일관광, 숙박, 남구 주관 축제 참여, 관광상품 운영ㆍ홍보비 지원",중소기업,울산광역시,경영,디자인/상품화/사업화,기초자치단체,관광객 인센티브 담당자 (052-226-5372),예산 소진시까지,"방문 또는 우편 지원 / 계획서는 FAX 가능 - 접수처 : (44701) 울산광역시 남구 돋질로 233, 관광과 1층 관광객 인센티브 담당자 - 팩스 : 052-226-3409 ※ 제출 후 반드시 담당자 전화 확인"
2025년 여성기업육성사업 통합 공고,"여성창업 활성화와 여성기업 경쟁력 강화를 위하여 「2025년 여성기업육성사업」을 다음과 같이 공고합니다. ☞ 여성 (예비)창업자 및 「중소기업기본법」 상 중소기업인 중 여성기업※ 각 사업별 지원대상 공고문 참조 ☞ 여성기업육성과 여성의 경제활동 증진을 위해 창업, 판로, 인력 등 지원- 여성창업보육센터 운영, 여성창업 액셀러레이팅, 여성기업 판로역량 강화 지원 등",여성기업,중소벤처기업부,창업,예비창업자지원,여성기업종합지원센터,한국여성경제인협회(02-369-0900) / (재)여성기업종합지원센터(02-369-0990) / 각 사업별 접수 및 문의처(공고문 14p 참조),추후 공지,"사업별 일정에 따라, 여성기업종합정보포털(www.wbiz.or.kr), 한국여성경제인협회(www.kwbiz.or.kr) 등에 공고 ※ 세부 사업별로 신청 자격이 다를 수 있으므로 개별 사업공고를 반드시 참조"
환경창업 아이디어 상시 모집 공고,"녹색산업 분야 유망 아이디어 상시 발굴을 통해 시‧공간 제약이 없는 창업생태계를 조성하기 위하여 다음과 같이 환경창업 아이디어를 상시 모집하고, 맞춤형 전문가 멘토링을 지원하고자 하오니 관심 있는 여러분들의 많은 참여 바랍니다. ☞ 녹색산업 분야 예비창업자 및 업력 7년 이내 기업 ☞ 환경창업 지원사업 안내 및 맞춤형 전문가 멘토링 지원",창업벤처,환경부,창업,사업화지원,한국환경산업기술원,한국환경산업기술원 창업사업화실 032-540-2145,상시 접수,"온라인 접수 (환경창업대전 홈페이지, 메타버스)"
2025년 국민체육진흥기금 스포츠산업융자(튼튼론) 신청 공고,"국민체육진흥공단에서는 우리나라 21세기 신성장 동력인 스포츠산업의 육성 및 발전을 위하여 2025년 민간스포츠기업 대상 융자사업(튼튼론)을 다음과 같이 시행합니다. ☞ 민간체육시설업체, 우수체육용구생산업체, 스포츠서비스업체 등 ☞ 시설설치자금, 개ㆍ보수자금, 설비자금 등 최대 85억원 한도 지원",중소기업,문화체육관광부,금융,융자,국민체육진흥공단,"튼튼론 상담센터 (1566-4573, tuntun@kspo.or.kr, 카카오톡 ‘튼튼론’채널)",차수별 상이,"온라인 접수 (스포츠산업지원 홈페이지) ※ 스포츠산업지원 홈페이지 접수상태(접수완료/반려) 확인 필수, 최종 접수완료 상태인 경우에만 정상 접수 인정"
[서울ㆍ인천ㆍ경기] 2025년 미래내일 일경험 프로그램 참여기업 모집 공고(기업탐방형),"직무역량을 중시하는 채용 트렌드 변화에 대응하여 미취업 청년에 다양한 양질의 일경험 프로그램을 제공하여 노동시장의 원활한 진입을 지원하고자 2024년 미래내일 일경험 지원사업을 안내합니다. ☞ 고용보험 피보험자 10인 이상 및 20명 수용 가능 교육장 소지 사업장 ☞ 홈페이지 및 언론 홍보, 일자리 매칭, 지원금 지급 등 지원 - 지원금 지급 : 참여자 1인당 3만원, 1회 최대 90만원 기업지원금 지급 및 내부 진행 담당자 강사비 지급 - 일자리 매칭 : 기업-참여자 대상 연계 서비스 제공 - 홈페이지 및 언론 홍보 : 홈페이지, 취업포털, 언론보도를 통한 홍보 진행",중소기업,고용노동부,인력,국내일반인력,경기경영자총협회,경기경영자총협회 고용지원1팀 031-289-3491,예산 소진시까지,이메일 접수 (hdy7272@gyef.or.kr)
2025년 스마트공장 수준확인 사업 공고,중소벤처기업부에서 국내 중소ㆍ중견 제조기업을 대상으로 자발적인 스마트공장 구축 및 고도화를 촉진하기 위한 스마트화 수준진단을 지원하는「2025년도 스마트공장 수준확인」 사업을 다음과 같이 공고합니다.   ☞ 국내 제조 중소ㆍ중견기업 ※ 공고문 참조   ☞ 스마트화 수준확인 및 고도화 전략 제공 지원 - (스마트화 수준확인) 기업이 제조수준에 대하여 인식 할 수 있도록 기업 스마트화 수준확인 및 수준확인서 제공 - (고도화 전략 제공) 기업이 스마트공장 구축 및 고도화 방향 결정에 활용 할 수 있도록 심사보고서 제공,중소기업,중소벤처기업부,경영,컨설팅,중소기업기술정보진흥원,"중소벤처기업부(국번없이 1357) / [사업추진문의] 스마트제조혁신추진단(044-300-0955, 0960) 및 문의처(공고문 4p 참조)",예산 소진시까지,온라인 접수 (스마트공장 사업관리시스템 홈페이지)
[경기] 가평군 2025년 사물인터넷(IoT) 측정기기 부착 지원사업 공고,"「대기환경보전법 시행령」 제17조의 규정에 따라 오염물질배출량과 배출허용기준의 준수 여부 및 방지시설의 적정 가동 여부를 확인하기 위하여 추진하는 「2025년 사물인터넷[IoT] 측정기기 부착 지원사업」을 아래와 같이 공고하오니 지원을 희망하는 중소기업은 (재)경기대진테크노파크로 신청하여 주시기 바랍니다. ☞ 가평군 소재 중소기업 - 보조금을 받아 설치한 방지시설, 방지시설 설치면제 및 자가측정 면제와 관련하여 사물인터넷[IoT] 측정기기 부착지원을 신청한 사업장의 습식 배출시설 - 2022년 5월 3일 이전에 가동개시 신고를 한 사업장 - 사물인터넷[IoT] 측정기기 부착대상 시설 ☞ 배출시설 가동 시 방지시설 적정 운영을 확인하기 위한 사물인터넷[IoT] 측정기기 부착 및 사물인터넷 게이트웨이 설치, 사물인터넷(IoT) 측정기기기 기본1세트 부착비용 90% 지원",중소기업,경기도,경영,시설/입지지원,경기대진테크노파크,"경기대진테크노파크 미래사업팀 031-539-5108, 5107, 5122",예산 소진시까지,"온라인 접수 (네이버 폼) - 첨부파일명 :“가평군_IoT설치업체_신청업체명 사업신청서.pdf”, “신청기업 현황 회신자료.xlxs”"
2025년 동반성장몰(브랜드Kㆍ시범구매ㆍ상생협력 한정) 지원사업 공고,"우수 중소기업 제품을 동반성장몰(대기업, 공공기관 등이 도입)을 통해 판매할 수 있도록 동반성장몰을 통한 브랜드K, 시범구매제품, 상생협력제품 판로지원 연계 및 홍보를 지원해 드리는 사업입니다. ☞ 중소기업   ☞ 우수 중소기업 제품을 동반성장몰(대기업, 공공기관 등이 도입)을 통해 판매할 수 있도록 지원 - 월별 도입기관 맞춤형 기획전 상시 운영",중소기업,중소벤처기업부,내수,온라인,한국중소벤처기업유통원,"중소기업유통센터 동반성장몰팀(02-6678-9821, 9829, 9681, 9825), 관련 문의 공고문 참조",20250102 ~ 20251231,온라인 접수 (판판대로 홈페이지)
2025년 동반성장몰 지원사업 공고,"우수 중소기업 제품을 동반성장몰(대기업, 공공기관 등이 도입)을 통해 판매할 수 있도록 동반성장몰 구매실적을 통해 공공기관과 대중소기업의 동반성장지수, 중소기업 제품 구매실적, 사회적기업 제품 구매실적 등의 각종 실적인정 및 월별 도입기관 맞춤형 기획전 상시 운영을 지원해 드리는 사업입니다. ☞ 중ㆍ소기업, 소상공인   ☞ 우수 중소기업 제품을 동반성장몰(대기업, 공공기관 등이 도입)을 통해 판매할 수 있도록 지원 - 동반성장몰 구매실적을 통해 공공기관과 대중소기업의 동반성장지수, 중소기업 제품 구매실적, 사회적기업 제품 구매실적 등의 각종 실적인정 - 월별 도입기관 맞춤형 기획전 상시 운영",중소기업,중소벤처기업부,내수,온라인,한국중소벤처기업유통원,중소기업유통센터 동반성장몰팀 헬프데스크 1522-6009 및 관련 문의 공고문 참조,20250102 ~ 20251231,온라인 접수 (판판대로 홈페이지)
2025년 희망리턴패키지 특화취업지원 소상공인 모집 공고,"소상공인의 임금근로자 전환을 지원하기 위한 2025년「희망리턴패키지 특화취업지원」사업을 다음과 같이 공고합니다. ☞ 폐업(예정) 소상공인(만 15세 이상~만 69세 이하) ☞ 취업교육 및 전직장려수당(최대 100만원) 분할 지원, 국민취업지원제도 참여 연계 및 심리회복 프로그램 등 지원",소상공인,중소벤처기업부,인력,교육/훈련/연수,소상공인시장진흥공단,중소기업통합콜센터 (국번없이 1357),예산 소진시까지,온라인 접수 (희망리턴패키지 홈페이지)
2025년 구조혁신지원사업 참여기업 모집공고,"산업 구조전환 과정에서 발생하는 중소벤처기업의 구조적 애로를 통합 지원하기 위하여, 2025년도「구조혁신지원사업」지원계획을 다음과 같이 공고하오니 사업 참여를 희망하는 기업은 신청하여 주시기 바랍니다. ​☞ 신청일 현재 상시근로자수 5인 이상이며 사업ㆍ디지털ㆍ일자리전환을 추진하고자 하는 기업 ☞ 구조혁신 유형별 전문가를 활용하여 기업 상황을 진단 하고, 이를 바탕으로 맞춤형 컨설팅 제공 및 연계 지원",중소기업,중소벤처기업부,경영,컨설팅,중소벤처기업진흥공단,중소기업 통합콜센터 국번없이 1357 및 공고문 5~6p 참조,예산 소진시까지,온라인 접수 (중소벤처기업진흥공단 구조혁신지원사업 홈페이지)
[경기] 부천시 2025년 특례보증 지원 계획 공고,"부천시 저신용 및 창업 제조기업 육성 지원을 위한 2025년도 부천형 특례보증 지원 계획을 다음과 같이 공고합니다. ☞ 부천시 지역 내 저신용ㆍ창업 중소 제조기업 ☞ 저신용기업, 창업기업, 긴급유동성 지원기업 특례보증 지원 - 저신용기업 1억원이내(업력 1년이상) - 창업기업 3천만원 이내(업력 6개월 미만) - 창업기업 5천만원 이내(업력 6개월 이상 ~ 1년 미만) - 긴급유동성 지원기업 5천만원 이내(업력 1년 이상)",창업벤처,경기도,금융,보증,경기신용보증재단,부천시 기업지원과 기업정책팀(032-625-2734) / 경기신용보증재단 부천지점(032-328-7130 / 내선 101),예산 소진시까지,"방문 접수 - 경기신용보증재단 부천지점(부천시 원미구 소향로 217, 4층)"
[경기] 부천시 2025년 중소기업 지식재산 지원사업 참여기업 모집 공고,"관내 중소기업의 지식재산권 권리화 지원을 통해 지식재산 활용체계를 개선하고, 고부가가치 기술 개발을 통한 지재권 창출지원에 기여하기 위하여 2025년도 부천 중소기업 지식재산 지원사업을 다음과 같이 공고 합니다. ☞ 관내 본사 또는 공장등록이 있는 중소기업   ☞ 국내 권리화(특허, 실용신안, 상표ㆍ디자인) 지원 및 해외 권리화(해외특허, PCTㆍ상표ㆍ디자인) 지원",중소기업,경기도,경영,컨설팅,부천산업진흥원,부천산업진흥원 기업육성팀 (032-716-6491 / youmh1217@bizbc.or.kr),예산 소진시까지,온라인 신청 (부천산업진흥원 홈페이지)
